company_id,status,exchange,ticker,symbol,stored_name,gurufocus_name,detail,gurufocus_url
3596,OK,OSL,DNB,OSL:DNB,DNB Bank ASA,DNB Bank ASA,name matches,https://www.gurufocus.com/stock/OSL:DNB/summary
3597,OK,NYSE,ATO,ATO,ATMOS ENERGY CORP,Atmos Energy Corp,name matches,https://www.gurufocus.com/stock/ATO/summary
3598,OK,TSE,8801,TSE:8801,Mitsui Fudosan Co Ltd,Mitsui Fudosan Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:8801/summary
3599,OK,SGX,Z74,SGX:Z74,SINGAPORE TELECOMMUNICATIONS LTD,Singapore Telecommunications Ltd,name matches,https://www.gurufocus.com/stock/SGX:Z74/summary
3600,OK,KUW,KFH,KUW:KFH,KUWAIT FINANCE HOUSE,Kuwait Finance House,name matches,https://www.gurufocus.com/stock/KUW:KFH/summary
3601,OK,NYSE,OTIS,OTIS,OTIS WORLDWIDE CORP,Otis Worldwide Corp,name matches,https://www.gurufocus.com/stock/OTIS/summary
3602,OK,NYSE,PPL,PPL,PPL CORP,PPL Corp,name matches,https://www.gurufocus.com/stock/PPL/summary
3603,RESTRICTED,LSE,SUNB,LSE:SUNB,SUNBELT RENTALS HOLDINGS INC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:SUNB/summary
3604,OK,TSE,8802,TSE:8802,MITSUBISHI ESTATE CO LTD,Mitsubishi Estate Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:8802/summary
3605,RESTRICTED,NSE,AXISBANK,NSE:AXISBANK,AXIS BANK LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:AXISBANK/summary
3606,OK,TSE,9432,TSE:9432,NTT INC,NTT Inc,name matches,https://www.gurufocus.com/stock/TSE:9432/summary
3607,OK,NASDAQ,ON,ON,ON SEMICONDUCTOR CORP,ON Semiconductor Corp,name matches,https://www.gurufocus.com/stock/ON/summary
3608,OK,XTER,HEI,XTER:HEI,HEIDELBERG MATERIALS AG,Heidelberg Materials AG,name matches,https://www.gurufocus.com/stock/XTER:HEI/summary
3609,OK,TSE,4503,TSE:4503,ASTELLAS PHARMA INC,Astellas Pharma Inc,name matches,https://www.gurufocus.com/stock/TSE:4503/summary
3610,OK,TSE,6723,TSE:6723,RENESAS ELECTRONICS CORP,Renesas Electronics Corp,name matches,https://www.gurufocus.com/stock/TSE:6723/summary
3611,OK,NYSE,HUBB,HUBB,HUBBELL INC,Hubbell Inc,name matches,https://www.gurufocus.com/stock/HUBB/summary
3612,OK,NYSE,CFG,CFG,CITIZENS FINANCIAL GROUP INC,Citizens Financial Group Inc,name matches,https://www.gurufocus.com/stock/CFG/summary
3613,OK,TPE,2891,TPE:2891,CTBC Financial Holding Co Ltd,CTBC Financial Holding Co Ltd,name matches,https://www.gurufocus.com/stock/TPE:2891/summary
3614,OK,NASDAQ,FLEX,FLEX,FLEX LTD,Flex Ltd,name matches,https://www.gurufocus.com/stock/FLEX/summary
3615,OK,XTER,ADS,XTER:ADS,adidas AG,adidas AG,name matches,https://www.gurufocus.com/stock/XTER:ADS/summary
3616,OK,SAU,1211,SAU:1211,Saudi Arabian Mining Co,Saudi Arabian Mining Co,name matches,https://www.gurufocus.com/stock/SAU:1211/summary
3617,OK,XMAD,ACS,XMAD:ACS,ACS Actividades de Construccion y Servicios SA,ACS Actividades de Construccion y Servicios SA,name matches,https://www.gurufocus.com/stock/XMAD:ACS/summary
3618,OK,NASDAQ,WTW,WTW,WILLIS TOWERS WATSON PLC,Willis Towers Watson PLC,name matches,https://www.gurufocus.com/stock/WTW/summary
3619,OK,NYSE,FE,FE,FIRSTENERGY CORP,FirstEnergy Corp,name matches,https://www.gurufocus.com/stock/FE/summary
3620,OK,NYSE,Q,Q,QNITY ELECTRONICS INC,Qnity Electronics Inc,name matches,https://www.gurufocus.com/stock/Q/summary
3621,OK,NASDAQ,CASY,CASY,CASEYS GENERAL STORES INC,Casey's General Stores Inc,name matches,https://www.gurufocus.com/stock/CASY/summary
3622,OK,XPAR,VIE,XPAR:VIE,Veolia Environnement SA,Veolia Environnement SA,name matches,https://www.gurufocus.com/stock/XPAR:VIE/summary
3623,RESTRICTED,NSE,LT,NSE:LT,LARSEN AND TOUBRO LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:LT/summary
3624,OK,NASDAQ,NTRA,NTRA,NATERA INC,Natera Inc,name matches,https://www.gurufocus.com/stock/NTRA/summary
3625,OK,NYSE,EIX,EIX,EDISON INTERNATIONAL,Edison International,name matches,https://www.gurufocus.com/stock/EIX/summary
3626,OK,NYSE,SYF,SYF,SYNCHRONY FINANCIAL,Synchrony Financial,name matches,https://www.gurufocus.com/stock/SYF/summary
3627,OK,NYSE,CNP,CNP,CENTERPOINT ENERGY INC,CenterPoint Energy Inc,name matches,https://www.gurufocus.com/stock/CNP/summary
3628,OK,NYSE,DOW,DOW,DOW INC,Dow Inc,name matches,https://www.gurufocus.com/stock/DOW/summary
3629,OK,TSE,4578,TSE:4578,Otsuka Holdings Co Ltd,Otsuka Holdings Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:4578/summary
3630,OK,NASDAQ,STLD,STLD,STEEL DYNAMICS INC,Steel Dynamics Inc,name matches,https://www.gurufocus.com/stock/STLD/summary
3631,OK,NYSE,DG,DG,DOLLAR GENERAL CORP,Dollar General Corp,name matches,https://www.gurufocus.com/stock/DG/summary
3632,OK,NASDAQ,NTRS,NTRS,NORTHERN TRUST CORP,Northern Trust Corp,name matches,https://www.gurufocus.com/stock/NTRS/summary
3633,OK,HKSE,00857,HKSE:00857,PetroChina Co Ltd,PetroChina Co Ltd,name matches,https://www.gurufocus.com/stock/HKSE:00857/summary
3634,OK,NASDAQ,CRWV,CRWV,CoreWeave Inc,CoreWeave Inc,name matches,https://www.gurufocus.com/stock/CRWV/summary
3635,OK,OHEL,SAMPO,OHEL:SAMPO,Sampo Oyj,Sampo Oyj,name matches,https://www.gurufocus.com/stock/OHEL:SAMPO/summary
3636,OK,NYSE,AMRZ,AMRZ,Amrize Ltd,Amrize Ltd,name matches,https://www.gurufocus.com/stock/AMRZ/summary
3637,OK,MIL,LDO,MIL:LDO,Leonardo SpA,Leonardo SpA,name matches,https://www.gurufocus.com/stock/MIL:LDO/summary
3638,OK,TSE,6762,TSE:6762,TDK CORP,TDK Corp,name matches,https://www.gurufocus.com/stock/TSE:6762/summary
3639,OK,NYSE,RJF,RJF,Raymond James Financial Inc,Raymond James Financial Inc,name matches,https://www.gurufocus.com/stock/RJF/summary
3640,OK,NASDAQ,WDAY,WDAY,Workday Inc,Workday Inc,name matches,https://www.gurufocus.com/stock/WDAY/summary
3641,OK,XKRX,055550,XKRX:055550,Shinhan Financial Group Co Ltd,Shinhan Financial Group Co Ltd,name matches,https://www.gurufocus.com/stock/XKRX:055550/summary
3642,OK,HKSE,02899,HKSE:02899,Zijin Mining Group Co Ltd,Zijin Mining Group Co Ltd,name matches,https://www.gurufocus.com/stock/HKSE:02899/summary
3643,OK,OSL,EQNR,OSL:EQNR,Equinor ASA,Equinor ASA,name matches,https://www.gurufocus.com/stock/OSL:EQNR/summary
3644,RESTRICTED,NSE,BAJFINANCE,NSE:BAJFINANCE,BAJAJ FINANCE LTD,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/NSE:BAJFINANCE/summary
3645,OK,WAR,PKO,WAR:PKO,PKO Bank Polski SA,PKO Bank Polski SA,name matches,https://www.gurufocus.com/stock/WAR:PKO/summary
3646,OK,XAMS,MT,XAMS:MT,ARCELORMITTAL SA,ArcelorMittal SA,name matches,https://www.gurufocus.com/stock/XAMS:MT/summary
3647,OK,XPAR,STMPA,XPAR:STMPA,STMICROELECTRONICS NV,STMicroelectronics NV,name matches,https://www.gurufocus.com/stock/XPAR:STMPA/summary
3648,OK,NYSE,ES,ES,EVERSOURCE ENERGY,Eversource Energy,name matches,https://www.gurufocus.com/stock/ES/summary
3649,OK,NYSE,ARES,ARES,Ares Management Corp,Ares Management Corp,name matches,https://www.gurufocus.com/stock/ARES/summary
3650,OK,XKRX,000270,XKRX:000270,Kia Corp,Kia Corp,name matches,https://www.gurufocus.com/stock/XKRX:000270/summary
3651,OK,TSE,3382,TSE:3382,Seven & i Holdings Co Ltd,Seven & i Holdings Co Ltd,name matches,https://www.gurufocus.com/stock/TSE:3382/summary
3652,OK,NASDAQ,BIIB,BIIB,BIOGEN INC,Biogen Inc,name matches,https://www.gurufocus.com/stock/BIIB/summary
3653,RESTRICTED,LSE,AV.,LSE:AV.,AVIVA PLC,,403 unsubscribed/restricted region,https://www.gurufocus.com/stock/LSE:AV./summary
